smiles,confidence_score
COC(=O)c1ccc(COc2ccc3c(c2)O/C(=C\c2ccc([N+](=O)[O-])cc2)C3=O)cc1,34.052505
Cc1ccc(/C=C/C(=O)N[C@H](C)c2nc(C)cs2)c(C)c1,34.050964
CC[C@@H](CCO)CNC(=O)c1c(C)n[nH]c1C,34.05092
Cc1n[nH]c(C)c1[C@H](C)CC(=O)N1CC[C@@H](C)[C@H](O)C1,34.05057
COc1ccc(OC)c(CN2CCN(C(=O)c3ccc(=O)n(C)c3)CC2)c1,34.047215
O=C(NCCc1ccc(-c2ccccc2)cc1)c1cnc2cc(-c3ccccc3)[nH]n2c1=O,34.04595
O=C(CN(CCO)c1ccccc1)NNC(=O)C1CCC1,34.03949
C[C@@H]1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],34.03573
Cc1ccc2ncc(C[NH+]3CCC(CN4C[C@H](C)O[C@@H](C)C4)CC3)n2c1,34.034893
COc1ccc(/C=N/c2ccc(N3CCOCC3)cc2)cc1[N+](=O)[O-],34.034866
CC(C)=CC[NH+]1CCC(CCC(=O)Nc2ccccc2)CC1,34.033394
C[NH+]1CCN(c2ncnc(NCCCN3CCOCC3)c2N)CC1,34.031242
CC(=O)C[C@@H]1CCCC[NH+]1CC=C(C)C,34.021782
CCOC(=O)[C@H]1CC(=O)N(c2ccc(CN3CCOCC3)cc2)C1,34.020763
C[C@@H](NC(=O)Nc1ncnn1C)[C@@H](C)N1CCOCC1,34.01386
COc1ccc([C@@H]2CC(=O)C3=C(C2)Nc2[nH]nc(O)c2[C@H]3c2ccc(OC)c(OC)c2)cc1OC,34.002335
COc1ccc(/C=C2\Oc3cc(OC(=O)C4CC4)ccc3C2=O)c(OC)c1,33.990677
CC(=O)c1c(O)cccc1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,33.988617
O=C1/C(=C\c2ccc3c(c2)OCO3)Oc2c1ccc(O)c2CN1CCOCC1,33.988533
O=C(NCCn1ncc2c(N3CCCCCC3)ncnc21)c1cccnc1,33.98063
CCC[C@@H]1CN(c2ncnc3ccsc23)C[C@H]1NS(C)(=O)=O,33.967625
COc1ccc(/C=N/NC(=O)C(=O)Nc2ccc(C)cc2)cc1[N+](=O)[O-],33.956978
CCSCc1ccnc(NCc2ccc(C(=O)N(C)C)[nH]2)c1,33.95096
O=C(CCCn1nc(-c2cccs2)ccc1=O)Nc1ccc(-c2cn3c(n2)SCC3)cc1,33.950287
Cc1cccc(C(=O)Nc2c[nH]nc2-c2ccccn2)c1O,33.948456
C[C@H]1CC(C(=O)NCCN2CCOCC2)C[C@@H](C)O1,33.94045
C=CCOc1ccc([C@H]2SCC(O)=Nc3c2c(=O)[nH]n3[C@H](C)CCC)cc1,33.939117
Cn1ccc(NC(=O)/C=C/c2ccc(-n3ccnc3)cc2)n1,33.935173
O=[N+]([O-])c1c(NCc2cccnc2)ncnc1N1CCN(CCO)CC1,33.922867
CCCCC1CCC(C(=O)Oc2cccc(-n3cnnn3)c2)CC1,33.903694
Cc1ccc(CC(=O)N2CCN(Cc3ccc(C(N)=O)cc3)CC2)cn1,33.899345
C=CCOc1ccc(C[NH+]2CCC(NC(=O)c3cc(C)oc3C)CC2)cc1,33.896797
O=Cc1ccc(OCCC(=O)N2CCN(c3cc[nH+]cc3)CC2)cc1,33.894638
CC1CC[NH+]([C@H](CNC(=O)C[C@@H]2Sc3ccccc3NC2=O)c2cccs2)CC1,33.891518
CC(=O)c1ccc(NC(=O)CSc2ncnc3c2sc2nc4c(cc23)C[NH+](C)CC4)cc1,33.889618
COc1cc(/C=C2\NC(=S)NC2=O)ccc1OCc1ccccc1Cl,33.88088
Cn1cccc1C(=O)NNC(=O)c1ccc(CSc2ncn[nH]2)cc1,33.880566
C/C(=N/OC(=O)c1ccco1)c1cnccn1,33.87784
CC(C)Cc1ncc(CN2CCN(c3ncnc4ccsc34)CC2)s1,33.87757
C[C@]12CC[C@H]3[C@H](CC[C@]4(O)C[C@@H](O)CC[C@]34CO)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,33.85796
C[C@@H](NC(=O)/C=C/c1ccncc1)c1ccc(-c2cncnc2)cc1,33.85669
COc1cc2c(cc1OC)C1=C(C#N)C[NH+](CC(=O)[O-])CN1CC2,33.855232
Cc1cc(NC(=O)Cc2cc(Cl)c3c(c2)OCCO3)[nH]n1,33.84939
NC(=S)Nc1ccc(/N=C/c2cc([N+](=O)[O-])cc(Br)c2[O-])cc1,33.847168
NC(=O)[C@@H]1CC(=O)N(c2ccc(OCc3ccccc3)cc2)C1,33.84672
O=C([O-])c1cc2c(nc1SC[C@@H](O)CO)CCC2,33.84538
Cc1ccc(NC(=O)C(=O)NCC[C@@H](O)c2ccco2)cc1F,33.84389
COc1ccc(C2=CC[NH+]([C@H](C)c3nnc(C)o3)CC2)cc1,33.841885
O=C(COc1ccccc1)/N=C1\N=C2C=CC(Cl)=CN2Cc2ccccc21,33.83821
Cc1nc(CC(=O)N2CCN(Cc3cscn3)CC2)cs1,33.83476
Cn1cc(C[NH+]2CCC[C@@H](N3CCNC3=O)C2)c(-c2cccnc2)n1,33.832424
CC1=C[C@H](C(=O)N/N=C/c2ccc(C(=O)[O-])cc2)N=N1,33.821156
CC[NH+]1CCC[C@H]1CNC(=O)[C@@H]1CCCN(c2nn3c(=O)cc(C)nc3s2)C1,33.815216
C[C@H](Oc1cccc(C=O)c1)C(=O)N1CCN(Cc2ccncc2)CC1,33.805595
O=C(NCCC(=O)N1CCOCC1)C1CCN(c2ncnc3ccccc23)CC1,33.799007
c1ccc(COc2ccc(C[NH+]3CCC(c4cc[nH]n4)CC3)cc2)nc1,33.79616
C=CCOc1c(I)cc(/C=C(/C#N)C(=O)N(C)C)cc1OCC,33.78296
CCN1CCN(C(=O)[C@H](C)Sc2nc(-c3cccnc3)n[nH]2)CC1,33.780384
CC(/C=C/c1ccc2c(c1)OCO2)=N/NC(=O)COc1ccc(C)cc1,33.779087
Cc1ccc(F)c(NC(=O)C(=O)NCC2CC[NH+](Cc3cccs3)CC2)c1,33.778004
Cc1n[nH]c(SCC(=O)Nc2ccc(C)c(F)c2)n1,33.77579
CC(=O)c1ccc(NC(=O)[C@@H](C)Nc2ccc3oc(C)nc3c2)cc1,33.76497
NC(=O)Cn1cnc2c(nnn2Cc2ccc(Cl)cc2)c1=O,33.762787
NS(=O)(=O)c1ccc(C/N=C/c2cc(Br)c(O)c(Br)c2)cc1,33.762405
N#Cc1ccc(SC[C@H](O)CO)c(N)c1,33.7619
Nc1c(NNC(=O)c2ccncc2)ncnc1N1CC[NH+](Cc2ccccc2)CC1,33.754883
C=CC[NH+](CC(=O)[O-])CC(=O)Nc1ccccc1,33.750534
Nc1nc(-c2ccccc2)nn1C(=O)c1cccnc1,33.74774
O=C(c1ccc(O)cc1)N1CCN(Cc2n[nH]c(=O)[nH]2)CC1,33.743473
CC1CCN(c2nc3c(=O)[nH]cnc3n2[C@H]2O[C@@H](CO)[C@@H](O)[C@H]2O)CC1,33.742584
CNC(=O)CN(C)C(=O)/C=C/c1c(C)nn(Cc2ccc(C)cc2)c1C,33.741737
CC(=O)Cc1c(C)n[nH]c1C,33.73536
CCc1nncn1CCNC(=O)N[C@@H](C)[C@@H](C)CO,33.733753
CC(C)(C)N1C[C@H](C(=O)NCc2ccccn2)CC1=O,33.732845
C[C@@H](NC(=O)C1CCCCC1)C(=O)N[C@H](CO)c1cc(F)c(F)c(F)c1,33.730965
Cc1n[nH]c(C)c1CCOC(=O)c1cccc2c1O[C@@H](C)C(=O)N2,33.72551
COc1ccc(/C=N/NC(=O)COc2ccc(C)cc2C)cc1I,33.72004
CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,33.71022
Cc1cc(Br)ccc1SCC(=O)Nc1ccc2c(c1)NC(=O)[C@H](C)O2,33.706486
Cc1ccn(CC/C(N)=N\O)n1,33.701256
CC[NH+](CC)CCNC(=O)c1nn(C)c(S)nc1=S,33.70103
Cc1cccc2c(=O)n(C/C([O-])=N/c3ncn[nH]3)cnc12,33.700726
Cc1nc2ccccc2nc1S[C@@H](C)C(=O)N1CCC(C(N)=O)CC1,33.694267
O=C(Nc1ccc(CN2CCOCC2)cc1)[C@@H]1C=C(C2CC2)N=N1,33.681427
O=C1CCN(C(=O)N[C@H]2CCN(c3cccc(Cl)c3)C2=O)CCN1,33.67804
Cc1ccc(-c2ccc(=O)n(C/C(N)=N/O)n2)cc1,33.677387
CC1(C)[C@]2(C)CC[C@@]1(C(=O)N/N=C/c1ccccn1)OC2=O,33.675087
COC(=O)c1ccc(-c2ccc(/C=C3/C(=O)N=C(N)N3C)o2)cc1,33.672592
CC(C)=CC[NH+]1C[C@H]2CC[C@@H]1CN(C(=O)c1c[nH]nc1-c1ccccc1)C2,33.66545
CC1(C)CC(=O)C2=C(C1)Nc1[nH]nc(O)c1[C@@H]2c1ccnc2ccccc12,33.663177
Cn1cncc1-c1nc(=O)c(-c2ccc(Cl)cc2)c([O-])[nH]1,33.65422
CCc1nncn1CCNC(=O)N1CCC(CN2C[C@H](C)O[C@@H](C)C2)CC1,33.65057
CCc1ccc(N2C[C@@H](C(=O)NNC(=O)Cc3ccncc3)CC2=O)cc1,33.64659
Cc1nc(C)c2c(n1)O[C@@H](CN1C(=O)CCNC1=O)C2,33.644844
COc1ccccc1N1CC[NH+](CCNC(=O)/C=C/c2ccco2)CC1,33.64261
Cc1cc(CN2C[C@H]3[C@@H](C2)OC(=O)N3CCCN2CCOCC2)ccc1O,33.639893
O=C([O-])CC1C[C@@H]2CC[C@H](C1)N2C(=O)NCc1ncn[nH]1,33.63392
CCCCC(=O)N1CCC([NH+]2CCC[C@@H](C(=O)NCc3ccccn3)C2)CC1,33.617786
COc1ccc(C(=O)Cn2cnc3c(=O)[nH]c(=O)n(C)c32)c(F)c1,33.604145
C[C@@H]1CCN(C(=O)C=C2CCSCC2)C[C@@H](C)C1,33.60232
CNC(=O)/C=C(\c1ccccc1)c1cccc2[nH]nc(OC)c12,33.60131
CSc1ccc(/C=C/C(=O)OCc2cccc(C(N)=O)c2)cc1,33.58699
O=C1Nc2ccc(-c3ccc4c(c3)OCO4)cc2C(=O)N2CCN(C(=O)CO)C[C@H]12,33.58562
O=C(NNC(=O)C1CCN(c2ccc3nncn3n2)CC1)c1ccccn1,33.57584
CCC[C@H]1C[C@@H]1NC(=O)/C=C/c1ccc(-n2ccnc2)cc1,33.574215
Cn1c(C[NH+]2CCCC2)nnc1[C@@H]1CCCN(c2cccc(C(=O)[O-])[nH+]2)C1,33.57416
CC[C@H]1c2ccsc2CC[NH+]1CC(=O)N1CCN(C(=O)c2ccco2)CC1,33.570686
COc1ccc(C[NH+]2CCC(CNC(=O)c3c[nH]nc3-c3ccc(Cl)cc3)CC2)cc1,33.565826
O=C(C1CN(S(=O)(=O)C2CC2)C1)N1CCN(Cc2ccncc2)CC1,33.56302
Cc1ccc(-c2ccccc2C[C@H]2CN(C(=O)CCc3c(C)noc3C)CCNC2=O)cc1,33.545303
O=Cc1[nH]nc2cc(C(=O)[O-])ccc12,33.544525
NC(=O)[C@@H]1CCC[NH+](CCCNC(=O)C2CCOCC2)C1,33.541054
Nc1[nH]nc(-c2cccnc2)c1-c1cccc(F)c1,33.540752
Cn1cc(CCC(=O)N2CC[C@H](N3CC[NH+](C)CC3)[C@H](CCCO)C2)cn1,33.53168
CN1CCCc2cc(CNC(=O)CCOc3ccc(C=O)cc3)ccc21,33.52757
O=C1NCC[NH+](Cc2ccc(-c3ccccc3)cc2)[C@H]1CC(=O)N1CCN(CCO)CC1,33.51989
Cc1ccc(C(=O)OCC(=O)N2CCNC2=O)cc1[N+](=O)[O-],33.514023
Cc1n[nH]c([C@@H](C)NC(=O)c2cc(C[NH+]3CCC(Cc4ccccc4)CC3)on2)n1,33.513954
CC(C)[NH+]1CCCN(C(=O)CCNC(=O)/C=C/c2ccco2)CC1,33.513176
O=C(CCNC(=O)N1CCC2=c3ccccc3=[NH+][C@@H]2C1)N1CCN(Cc2ccccc2)CC1,33.503002
CSc1ccc(C(=O)/C=C/c2c(C)n[nH]c2C)cc1,33.497284
COc1cc(/C=N/Nc2ccc3ccccc3n2)ccc1OCC(=O)N1C[C@@H](C)O[C@H](C)C1,33.49636
COc1ccc(-n2cc(C(=O)[O-])c3c2[C@H](c2ccc(OCC(N)=O)cc2)CC(O)=N3)cc1,33.49198
Cc1nc(-c2ccc(OC(=O)c3ccc4nccn4c3)cc2)no1,33.49094
O=C(COc1ccc(C(=O)N2CCOCC2)cc1)Nc1ccc(I)cc1,33.479633
COCCN(CCO)C(=O)Nc1cccc(-c2ccc3c(c2)CCO3)c1,33.476406
NC(=O)CC[C@@H]1CCCN(C(=O)C(=O)Nc2ccccc2C[NH+]2CCCC2)C1,33.470478
COc1ccc(N2CCC(NC(=O)/C=C/c3ccco3)CC2)cc1,33.46797
Cc1cccc(-c2ccc(C[C@@H]3CN(C(=O)c4n[nH]c([O-])n4)CCNC3=O)cc2)c1,33.463085
C[C@@H](CCCO)NC(=O)c1ccc(-c2nnco2)cc1,33.461166
O=C(NCCCCl)[C@H]1CC(=O)N(c2ccc(Cl)cc2)C1,33.45274
CN(C)C(=O)Cc1nc(CSc2ccncc2N)cs1,33.45241
NC(=O)CCOc1ccc(NC(=O)[C@H]2CC(=O)N(c3cccc(Cl)c3)C2)cc1,33.452038
C[C@H]1CN(CCC2CC[NH+](Cc3cnnn3C)CC2)C[C@H](C)O1,33.45132
O=C(O/N=C/c1ccncc1)c1ccc2c(c1)OCCO2,33.450005
NC(=O)N/N=C/[C@H]1C(=O)NC(=S)N(c2ccccc2)C1=O,33.448353
C=CCOC(=O)COc1cc(C)c2c(c1)O/C(=C\c1ccccc1C)C2=O,33.448242
COc1cc(/C=C/c2cc(=O)c3ccccc3[nH]2)c(O)c([N+](=O)[O-])c1,33.447712
CCCCCCn1cnc2cc(C)c(C)cc21,33.441116
CC(C)[C@H](C#N)N1CCN(C(=O)CN2CCN(C(=O)c3ccoc3)CC2)CC1,33.419556
Cc1n[nH]c(C)c1CCOC(=O)Cn1cnc2c(cnn2C)c1=O,33.418198
CCc1noc(C[NH+]2CC[C@H](Cc3cccc(C(=O)[O-])c3)C2)n1,33.40474
C/C(=N\NC(N)=S)c1ccc(O)cc1O,33.401485
CCCCNC(=O)[C@H]1CCCN(c2cn[nH]c(=O)c2)C1,33.397903
CNC(=O)CC[NH2+]Cc1cnc2cnc(Br)cn12,33.39481
CN1C[C@H]2CN(Cc3ccccn3)CCN2C1=O,33.392437
CN1C(=O)CC[C@H](NCc2ccc(C(=O)[O-])cn2)C1=O,33.39063
Cc1nc(-c2cccc(C(=O)NCCCN3C(=O)CNC3=O)c2)cs1,33.38836
Cc1ccc(/C=C/C(=O)NCc2ccc(N3CCNC(=O)C3)cc2)o1,33.38744
CCCCn1ncc(C)c1NC(=O)[C@@H]1CC(C(C)C)=NO1,33.385384
COc1ccc([C@H]2C[C@@H](C)[NH+](CC(=O)N3CCC[C@H](C(N)=O)C3)C2)cc1,33.377945
COCCN1C[C@H](C(=O)NCc2cscn2)CC1=O,33.369347
O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)Oc2c1ccc(O)c2CN1CCOCC1,33.366592
O=C1N=N[C@@H](SC(=O)c2ccc(Cl)cc2)C(=O)N1,33.361565
O=S(=O)(CCO)[N-]c1cnc(Br)cn1,33.360577
O=C(NC[C@@H]1CCCO1)C(=O)N/N=C/c1ccc(C(=O)[O-])cc1,33.34636
O=C(NCCC[NH2+]Cc1cccnc1)C1CCC1,33.337242
CCCSc1ccc(/C=C/C(=O)[O-])cc1,33.3369
Nc1ccc(/C=N\N=C2\NC(=O)[C@@H](CC(=O)c3ccccc3)S2)cc1,33.336628
CCOC(=O)C1CCN(C(=O)C[C@@H]2Sc3ccccc3NC2=O)CC1,33.335114
COc1ccc(C[NH+](C)C[C@H](O)CN2CCOCC2)s1,33.333374
CC[NH+]1CCN([C@H](C)CNC(=O)/C=C/c2ccc(Cl)cc2)CC1,33.320473
COCCNC(=O)CSc1nc(-c2ccco2)nc2cc(=O)[nH]n12,33.31351
CC(=O)Nc1ccc(NC(=O)COc2ccc(C=O)cc2Cl)cc1,33.312984
C[NH+](CC(=O)Nc1ccc2[nH]c(Cc3ccccc3)nc2c1)[C@@H]1CCS(=O)(=O)C1,33.31148
CC/C=C(/C)C(=O)N1CSC[C@H]1C(=O)Nc1cn(C)c(=O)cc1C,33.30628
N/C(=N\C(=O)CCn1nc2ccccn2c1=O)c1ccc(F)c(Cl)c1,33.2977
Cc1ccccc1OCC(=O)NNC(=O)/C=C/c1ccco1,33.291206
CCc1nn(C)c(CC)c1CN1CCO[C@H](C(N)=O)C1,33.287907
C[C@H]1C[C@@H]1C(=O)NCCC(=O)NCc1nc(-c2ccncc2)no1,33.28502
Nc1ccc(Br)cc1S[C@H]1CCC[C@@H]1O,33.281197
O=C1NC(=S)N(c2cccc(C(F)(F)F)c2)C(=O)C1/C=N/C1CC[NH+](Cc2ccccc2)CC1,33.26896
CCCCCCC(=O)Nc1ccc(Cl)c(C(=O)[O-])c1,33.256176
Cc1cc(C(=O)N2CCN(Cn3cnc4cc(C)c(C)cc43)CC2)c(C)o1,33.254856
COc1ccc(Cn2nnnc2[C@@H](c2cc3ccc(C)cc3[nH]c2=O)[NH+]2CCC(O)CC2)cc1,33.254074
COC(=O)c1n[nH]c(/N=C(\[O-])CCc2ccccc2)n1,33.25284
Cc1nc(-c2cnccn2)nc([O-])c1Cl,33.24469
Cn1cc(/C=C/C(=O)Nc2ccc(C(=O)[O-])c(O)c2)cn1,33.229607
O=C(NCCCc1ccncc1)[C@@H]1CC12CCN(C(=O)c1ccc(-c3ccco3)cc1)CC2,33.22724
C/C(=N/Nc1nc(SCc2ccccn2)n[nH]1)c1cccnc1,33.22544
COc1ccc(C)cc1NC(=O)C(=O)NCCCN1CCOCC1,33.217113
Cc1cccc(N2C[C@@H](C(=O)NCCCc3nnc(N)s3)CC2=O)c1,33.21425
COc1ccc(/C=C/C(=O)NNC(=O)CNC(=O)C2CCCCC2)cc1,33.214226
COc1cccc(-c2cc(-c3cccnc3)nn2CCNC(=O)c2scnc2C)c1,33.2114
O=C(N/N=C/c1ccco1)C1CC[NH+](Cc2ccc(Cl)cc2)CC1,33.211124
CN(Cc1nc2ccccc2o1)C(=O)[C@H]1CCC(=O)N(CCN2CCOCC2)C1,33.210876
CCOCCNC(=O)N1CCN(Cc2csc(C)n2)CC1,33.210445
